movie_financial_summary_display_name,movie_financial_summary_domestic_box_office,movie_financial_summary_production_budget,movie_acting_role_display_name,movie_acting_role_billing,movie_acting_role_character_name,movie_technical_role_display_name,movie_genre_display_name,movie_source_display_name,movie_creative_type_display_name,movie_production_method_display_name,movie_sequel,movie_theatrical_release_release_date
The Nutcracker in 3D,195459,90000000,Frances de la Tour,3,The Rat Queen,Andrei Konchalovsky,Musical,Based on Ballet,Kids Fiction,Animation/Live Action,0,2010-11-24
The Oogieloves in the BIG Balloon Adventure,1065907,20000000,Toni Braxton,1,Rosalie Rosebud,Matthew Diamond,Adventure,Original Screenplay,Kids Fiction,Live Action,0,2012-08-29
The Oogieloves in the BIG Balloon Adventure,1065907,20000000,Cloris Leachman,2,Dottie Rounder,Matthew Diamond,Adventure,Original Screenplay,Kids Fiction,Live Action,0,2012-08-29
The Oogieloves in the BIG Balloon Adventure,1065907,20000000,Christopher Lloyd,3,Lero Sombero,Matthew Diamond,Adventure,Original Screenplay,Kids Fiction,Live Action,0,2012-08-29
The Open Road,19716,10000000,Jeff Bridges,1,Kyle Garrett,Michael Meredith,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2009-08-28
The Open Road,19716,10000000,Justin Timberlake,2,Carlton Garrett,Michael Meredith,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2009-08-28
The Open Road,19716,10000000,Kate Mara,3,Lucy,Michael Meredith,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2009-08-28
The Pacifier,113006880,56000000,Vin Diesel,1,Shane Wolf,Adam Shankman,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2005-03-04
The Pacifier,113006880,56000000,Lauren Graham,2,Principal Claire,Adam Shankman,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2005-03-04
The Pacifier,113006880,56000000,Faith Ford,3,Julie Plummer,Adam Shankman,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2005-03-04
The Patriot,113330342,110000000,Mel Gibson,1,Benjamin Martin,Roland Emmerich,Drama,Original Screenplay,Historical Fiction,Live Action,0,2000-06-28
The Patriot,113330342,110000000,Heath Ledger,2,Gabriel Martin,Roland Emmerich,Drama,Original Screenplay,Historical Fiction,Live Action,0,2000-06-28
The Patriot,113330342,110000000,Joely Richardson,3,Charlotte Selton,Roland Emmerich,Drama,Original Screenplay,Historical Fiction,Live Action,0,2000-06-28
The Peacemaker,41263140,50000000,Nicole Kidman,2,Julia Kelly,Mimi Leder,Action,Based on Factual Book/Article,Contemporary Fiction,Live Action,0,1997-09-26
The Peacemaker,41263140,50000000,Marcel Iures,3,Dusan Gavrich,Mimi Leder,Action,Based on Factual Book/Article,Contemporary Fiction,Live Action,0,1997-09-26
The Peacemaker,41263140,50000000,George Clooney,1,Thomas Devoe,Mimi Leder,Action,Based on Factual Book/Article,Contemporary Fiction,Live Action,0,1997-09-26
The Perfect Host,48764,1000000,David Hyde Pierce,1,Warwick Wilson,Nick Tomnay,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2011-07-01
The Perfect Host,48764,1000000,Clayne Crawford,2,John Taylor,Nick Tomnay,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2011-07-01
The Perfect Host,48764,1000000,Nathaniel Parker,3,Detective Morton,Nick Tomnay,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2011-07-01
The Perfect Storm,182618434,120000000,George Clooney,1,Captain Billy Tyne,Wolfgang Petersen,Drama,Based on Factual Book/Article,Dramatization,Live Action,0,2000-06-30
The Perfect Storm,182618434,120000000,Mark Wahlberg,2,Bobby Shatford,Wolfgang Petersen,Drama,Based on Factual Book/Article,Dramatization,Live Action,0,2000-06-30
The Perfect Storm,182618434,120000000,John C. Reilly,3,Dale Murphy,Wolfgang Petersen,Drama,Based on Factual Book/Article,Dramatization,Live Action,0,2000-06-30
The Pineapple Express,87341380,26000000,James Franco,2,Saul Silver,David Gordon Green,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2008-08-06
The Pineapple Express,87341380,26000000,Seth Rogen,1,Dale Denton,David Gordon Green,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2008-08-06
The Pineapple Express,87341380,26000000,Gary Cole,3,Ted Jones,David Gordon Green,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2008-08-06
The Pirates! Band of Misfits,31051126,55000000,Hugh Grant,1,Pirate Captain,Peter Lord,Adventure,Based on Fiction Book/Short Story,Kids Fiction,Stop-Motion Animation,0,2012-04-27
The Pirates! Band of Misfits,31051126,55000000,Martin Freeman,2,Pirate With a Scarf,Peter Lord,Adventure,Based on Fiction Book/Short Story,Kids Fiction,Stop-Motion Animation,0,2012-04-27
The Pirates! Band of Misfits,31051126,55000000,David Tennant,3,Charles Darwin,Peter Lord,Adventure,Based on Fiction Book/Short Story,Kids Fiction,Stop-Motion Animation,0,2012-04-27
The Pledge,19719930,45000000,Aaron Eckhart,3,Stan Krolak,Sean Penn,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2001-01-19
The Pledge,19719930,45000000,Jack Nicholson,1,Detective Jerry Black,Sean Penn,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2001-01-19
The Pledge,19719930,45000000,Benicio Del Toro,2,Toby Jay Wadenah,Sean Penn,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2001-01-19
The Polar Express,194949659,170000000,Tom Hanks,1,The Conductor/Hero Boy/Father/Hobo/Scrooge/Santa Claus,Robert Zemeckis,Adventure,Based on Fiction Book/Short Story,Kids Fiction,Digital Animation,0,2004-11-10
The Polar Express,194949659,170000000,Michael Jeter,2,Steamer/Smokey,Robert Zemeckis,Adventure,Based on Fiction Book/Short Story,Kids Fiction,Digital Animation,0,2004-11-10
The Polar Express,194949659,170000000,Nona Gaye,3,Hero Girl,Robert Zemeckis,Adventure,Based on Fiction Book/Short Story,Kids Fiction,Digital Animation,0,2004-11-10
The Prince of Egypt,101413188,60000000,Val Kilmer,1,Moses/God,Steve Hickner,Adventure,Based on Fiction Book/Short Story,Dramatization,Hand Animation,0,1998-12-18
The Prince of Egypt,101413188,60000000,Ralph Fiennes,2,Rameses II,Steve Hickner,Adventure,Based on Fiction Book/Short Story,Dramatization,Hand Animation,0,1998-12-18
The Prince of Egypt,101413188,60000000,Michelle Pfeiffer,3,Tzipporah,Steve Hickner,Adventure,Based on Fiction Book/Short Story,Dramatization,Hand Animation,0,1998-12-18
The Princess and the Frog,104400899,105000000,Keith David,3,Dr. Facilier,John Musker,Adventure,Based on Fiction Book/Short Story,Kids Fiction,Hand Animation,0,2009-12-11
The Princess and the Frog,104400899,105000000,Bruno Campos,2,Prince Naveen,John Musker,Adventure,Based on Fiction Book/Short Story,Kids Fiction,Hand Animation,0,2009-12-11
The Princess and the Frog,104400899,105000000,Anika Noni Rose,1,Tiana,John Musker,Adventure,Based on Fiction Book/Short Story,Kids Fiction,Hand Animation,0,2009-12-11
The Princess Diaries 2: Royal Engagement,95149435,45000000,Julie Andrews,2,Clarisse Renaldi,Garry Marshall,Romantic Comedy,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,1,2004-08-11
The Princess Diaries 2: Royal Engagement,95149435,45000000,Anne Hathaway,1,Mia Thermopolis,Garry Marshall,Romantic Comedy,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,1,2004-08-11
The Princess Diaries 2: Royal Engagement,95149435,45000000,Heather Matarazzo,3,Lilly Moscovitz,Garry Marshall,Romantic Comedy,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,1,2004-08-11
The Proposal,163958031,40000000,Sandra Bullock,1,Margaret Tate,Anne Fletcher,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2009-06-19
The Proposal,163958031,40000000,Ryan Reynolds,2,Andrew Paxton,Anne Fletcher,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2009-06-19
The Proposal,163958031,40000000,Mary Steenburgen,3,Grace Paxton,Anne Fletcher,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2009-06-19
The Punisher,33664370,33000000,Thomas Jane,1,Frank Castle/The Punisher,Jonathan Hensleigh,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,0,2004-04-16
The Punisher,33664370,33000000,John Travolta,2,Howard Saint,Jonathan Hensleigh,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,0,2004-04-16
The Punisher,33664370,33000000,Will Patton,3,Quentin Glass,Jonathan Hensleigh,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,0,2004-04-16
The Purge,64473115,3000000,Ethan Hawke,1,James Sindin,James DeMonaco,Thriller/Suspense,Original Screenplay,Science Fiction,Live Action,0,2013-06-07
The Purge,64473115,3000000,Lena Headey,2,Mary Sandin,James DeMonaco,Thriller/Suspense,Original Screenplay,Science Fiction,Live Action,0,2013-06-07
The Purge,64473115,3000000,Max Burkholder,3,Charlie Sandin,James DeMonaco,Thriller/Suspense,Original Screenplay,Science Fiction,Live Action,0,2013-06-07
The Pursuit of Happyness,162586036,55000000,Will Smith,1,Chris Gardner,Gabriele Muccino,Drama,Based on Real Life Events,Dramatization,Live Action,0,2006-12-15
The Pursuit of Happyness,162586036,55000000,Thandie Newton,2,Linda,Gabriele Muccino,Drama,Based on Real Life Events,Dramatization,Live Action,0,2006-12-15
The Pursuit of Happyness,162586036,55000000,Jaden Smith,3,Christopher,Gabriele Muccino,Drama,Based on Real Life Events,Dramatization,Live Action,0,2006-12-15
The Quick and the Dead,18552460,32000000,Leonardo DiCaprio,3,Kid,Sam Raimi,Western,Original Screenplay,Historical Fiction,Live Action,0,1995-02-10
The Quick and the Dead,18552460,32000000,Sharon Stone,1,Ellen,Sam Raimi,Western,Original Screenplay,Historical Fiction,Live Action,0,1995-02-10
The Quick and the Dead,18552460,32000000,Gene Hackman,2,Herod,Sam Raimi,Western,Original Screenplay,Historical Fiction,Live Action,0,1995-02-10
The Ring,129094024,48000000,Naomi Watts,1,Rachel Keller,Gore Verbinski,Horror,Remake,Contemporary Fiction,Live Action,0,2002-10-18
The Ring,129094024,48000000,Martin Henderson,2,Noah,Gore Verbinski,Horror,Remake,Contemporary Fiction,Live Action,0,2002-10-18
The Ring,129094024,48000000,Brian Cox,3,Richard Morgan,Gore Verbinski,Horror,Remake,Contemporary Fiction,Live Action,0,2002-10-18
The Ring Two,75941727,50000000,Naomi Watts,1,Rachel ,Hideo Nakata,Horror,Remake,Contemporary Fiction,Live Action,1,2005-03-18
The Ring Two,75941727,50000000,David Dorfman,3,Aidan ,Hideo Nakata,Horror,Remake,Contemporary Fiction,Live Action,1,2005-03-18
The Ring Two,75941727,50000000,Simon Baker,2,Max Rourke,Hideo Nakata,Horror,Remake,Contemporary Fiction,Live Action,1,2005-03-18
The Rite,33047633,37000000,Anthony Hopkins,1,Father Lucas Trevant,Beau Flynn,Horror,Based on Factual Book/Article,Dramatization,Live Action,0,2011-01-28
The Rite,33047633,37000000,Colin O'Donoghue,2,Michael Kovak,Beau Flynn,Horror,Based on Factual Book/Article,Dramatization,Live Action,0,2011-01-28
The Rite,33047633,37000000,Alice Braga,3,Angeline,Beau Flynn,Horror,Based on Factual Book/Article,Dramatization,Live Action,0,2011-01-28
The Road,8114270,25000000,Viggo Mortensen,1,Father,,Drama,Based on Fiction Book/Short Story,Science Fiction,Live Action,0,2009-11-25
The Road to Perdition,104054514,80000000,Jude Law,3,Maguire,Sam Mendes,Drama,Based on Comic/Graphic Novel,Historical Fiction,Live Action,0,2002-07-12
The Road to Perdition,104054514,80000000,Tom Hanks,1,Michael Sullivan,Sam Mendes,Drama,Based on Comic/Graphic Novel,Historical Fiction,Live Action,0,2002-07-12
The Road to Perdition,104054514,80000000,Paul Newman,2,John Looney,Sam Mendes,Drama,Based on Comic/Graphic Novel,Historical Fiction,Live Action,0,2002-07-12
The Rock,134069511,75000000,Nicolas Cage,2,Stanley Goodspeed,Michael Bay,Action,Original Screenplay,Contemporary Fiction,Live Action,0,1996-06-07
The Rock,134069511,75000000,Ed Harris,3,General Francis X Hummel,Michael Bay,Action,Original Screenplay,Contemporary Fiction,Live Action,0,1996-06-07
The Rock,134069511,75000000,Sean Connery,1,Patrick Mason,Michael Bay,Action,Original Screenplay,Contemporary Fiction,Live Action,0,1996-06-07
The Secret Life of Bees,37770162,11000000,Dakota Fanning,2,Lily Owens,Gina Prince-Bythewood,Drama,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2008-10-17
The Secret Life of Bees,37770162,11000000,Jennifer Hudson,3,Rosaleen Daise,Gina Prince-Bythewood,Drama,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2008-10-17
The Secret Life of Bees,37770162,11000000,Queen Latifah,1,August Boatwright,Gina Prince-Bythewood,Drama,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2008-10-17
The Shaggy Dog,61123569,60000000,Tim Allen,1,Dave Douglas,Brian Robbins,Comedy,Remake,Fantasy,Live Action,0,2006-03-10
The Shaggy Dog,61123569,60000000,Kristin Davis,2,Rebecca Douglas,Brian Robbins,Comedy,Remake,Fantasy,Live Action,0,2006-03-10
The Shaggy Dog,61123569,60000000,Zena Grey,3,Carly Douglas,Brian Robbins,Comedy,Remake,Fantasy,Live Action,0,2006-03-10
The Simpsons Movie,183135014,72500000,Dan Castellaneta,1,Homer Simpson/Itchy/Barney/Grandpa/Krusty/Mayor Quimby,David Silverman,Comedy,Based on TV,Contemporary Fiction,Digital Animation,0,2007-07-27
The Simpsons Movie,183135014,72500000,Julie Kavner,2,Marge Simpson,David Silverman,Comedy,Based on TV,Contemporary Fiction,Digital Animation,0,2007-07-27
The Simpsons Movie,183135014,72500000,Nancy Cartwright,3,Bart Simpson/Maggie/Ralph/Nelson,David Silverman,Comedy,Based on TV,Contemporary Fiction,Digital Animation,0,2007-07-27
The Singing Detective,336456,8000000,Robert Downey Jr.,1,Dan Dark,Keith Gordon,Comedy,Based on TV,Contemporary Fiction,Live Action,0,2003-10-24
The Singing Detective,336456,8000000,Robin Wright Penn,2,Nicola/Nina/Blonde,Keith Gordon,Comedy,Based on TV,Contemporary Fiction,Live Action,0,2003-10-24
The Singing Detective,336456,8000000,Mel Gibson,3,Dr. Gibbon,Keith Gordon,Comedy,Based on TV,Contemporary Fiction,Live Action,0,2003-10-24
The Sixth Sense,293506292,40000000,Toni Collette,2,Lynn Sear,M. Night Shyamalan,Thriller/Suspense,Original Screenplay,Fantasy,Live Action,0,1999-08-06
The Sixth Sense,293506292,40000000,Olivia Williams,3,Anna Crowe,M. Night Shyamalan,Thriller/Suspense,Original Screenplay,Fantasy,Live Action,0,1999-08-06
The Sixth Sense,293506292,40000000,Bruce Willis,1,Malcolm Crowe,M. Night Shyamalan,Thriller/Suspense,Original Screenplay,Fantasy,Live Action,0,1999-08-06
The Smurfs,142614158,110000000,Jayma Mays,2,Grace Winslow,Raja Gosnell,Adventure,Based on Comic/Graphic Novel,Kids Fiction,Animation/Live Action,0,2011-07-29
The Smurfs,142614158,110000000,Sofía Vergara,3,Odile,Raja Gosnell,Adventure,Based on Comic/Graphic Novel,Kids Fiction,Animation/Live Action,0,2011-07-29
The Smurfs,142614158,110000000,Neil Patrick Harris,1,Patrick Winslow,Raja Gosnell,Adventure,Based on Comic/Graphic Novel,Kids Fiction,Animation/Live Action,0,2011-07-29
The Smurfs 2,71017784,110000000,Neil Patrick Harris,1,Patrick Winslow,Jordan Kerner,Adventure,Based on Comic/Graphic Novel,Kids Fiction,Animation/Live Action,1,2013-07-31
The Smurfs 2,71017784,110000000,Brandon Gleeson,2,Victor Doyle,Jordan Kerner,Adventure,Based on Comic/Graphic Novel,Kids Fiction,Animation/Live Action,1,2013-07-31
The Smurfs 2,71017784,110000000,Jayma Mays,3,Grace Winslow,Jordan Kerner,Adventure,Based on Comic/Graphic Novel,Kids Fiction,Animation/Live Action,1,2013-07-31
The Social Network,96962694,40000000,Jesse Eisenberg,1,Mark Zukerberg,Scott Rudin,Drama,Based on Real Life Events,Dramatization,Live Action,0,2010-10-01
The Social Network,96962694,40000000,Justin Timberlake,3,Sean Parker,Scott Rudin,Drama,Based on Real Life Events,Dramatization,Live Action,0,2010-10-01
The Social Network,96962694,40000000,Andrew Garfield,2,Eduardo Saverin,Scott Rudin,Drama,Based on Real Life Events,Dramatization,Live Action,0,2010-10-01
The Soloist,31720158,60000000,Jamie Foxx,1,Nathaniel Ayers,Joe Wright,Drama,Based on Real Life Events,Dramatization,Live Action,0,2009-04-24
The Soloist,31720158,60000000,Robert Downey Jr.,2,Steve Lopez,Joe Wright,Drama,Based on Real Life Events,Dramatization,Live Action,0,2009-04-24
The Soloist,31720158,60000000,Catherine Keener,3,Mary Weston,Joe Wright,Drama,Based on Real Life Events,Dramatization,Live Action,0,2009-04-24
The Sorcerer's Apprentice,63150991,160000000,Alfred Molina,1,Maxim Horvath,Jon Turteltaub,Adventure,Based on Short Film,Fantasy,Animation/Live Action,0,2010-07-14
The Sorcerer's Apprentice,63150991,160000000,Jay Baruchel,2,Dave Stutler,Jon Turteltaub,Adventure,Based on Short Film,Fantasy,Animation/Live Action,0,2010-07-14
The Sorcerer's Apprentice,63150991,160000000,Nicolas Cage,3,Balthazar,Jon Turteltaub,Adventure,Based on Short Film,Fantasy,Animation/Live Action,0,2010-07-14
The Spiderwick Chronicles,71195053,92500000,Nick Nolte,3,Mulgrath,Mark Waters,Adventure,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2008-02-14
The Spiderwick Chronicles,71195053,92500000,Mary-Louise Parker,2,Helen ,Mark Waters,Adventure,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2008-02-14
The Spiderwick Chronicles,71195053,92500000,Freddie Highmore,1,Jared/Simon,Mark Waters,Adventure,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2008-02-14
The Square,406216,1900000,David Roberts,1,Raymond Yale,,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2010-04-09
The Square,406216,1900000,Anthony Hayes,3,Greg 'Smithy' Smith,,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2010-04-09
The Square,406216,1900000,Joel Edgerton,2,Billy,,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2010-04-09
The Sum of All Fears,118471320,68000000,Ben Affleck,1,Jack Ryan,Phil Alden Robinson,Action,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2002-05-31
The Sum of All Fears,118471320,68000000,Morgan Freeman,2,DCI William Cabot,Phil Alden Robinson,Action,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2002-05-31
The Sum of All Fears,118471320,68000000,James Cromwell,3,President Fowler,Phil Alden Robinson,Action,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2002-05-31
The Switch,27758465,19000000,Jason Bateman,2,Wally Marrs,Albert Berger,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2010-08-20
The Taking of Pelham 123,65452312,110000000,Denzel Washington,1,Walter Garber,Tony Scott,Action,Remake,Contemporary Fiction,Live Action,0,2009-06-12
The Taking of Pelham 123,65452312,110000000,John Travolta,2,Ryder,Tony Scott,Action,Remake,Contemporary Fiction,Live Action,0,2009-06-12
The Taking of Pelham 123,65452312,110000000,John Turturro,3,Camonetti,Tony Scott,Action,Remake,Contemporary Fiction,Live Action,0,2009-06-12
The Tempest,277943,20000000,Felicity Jones ,1,Miranda,Julie Taymor,Drama,Based on Play,Historical Fiction,Live Action,0,2010-12-10
The Tempest,277943,20000000,Reeve Carney ,3,Ferdinand ,Julie Taymor,Drama,Based on Play,Historical Fiction,Live Action,0,2010-12-10
The Tempest,277943,20000000,Jude Akuwudike,2,Boatswain,Julie Taymor,Drama,Based on Play,Historical Fiction,Live Action,0,2010-12-10
The Terminal,77073959,75000000,Tom Hanks,1,Victor,Steven Spielberg,Drama,Based on Real Life Events,Dramatization,Live Action,0,2004-06-18
The Terminal,77073959,75000000,Catherine Zeta-Jones,2,Amelia,Steven Spielberg,Drama,Based on Real Life Events,Dramatization,Live Action,0,2004-06-18
The Terminal,77073959,75000000,Stanley Tucci,3,Frank Dixon,Steven Spielberg,Drama,Based on Real Life Events,Dramatization,Live Action,0,2004-06-18
The Thin Red Line,36400491,52000000,Adrien Brody,3,Fife Fwd Clk,Terrence Malick,Drama,Based on Fiction Book/Short Story,Dramatization,Live Action,0,1998-12-23
The Thin Red Line,36400491,52000000,Steven Vidlere,2,2nd Lieutenant Gore,Terrence Malick,Drama,Based on Fiction Book/Short Story,Dramatization,Live Action,0,1998-12-23
The Thin Red Line,36400491,52000000,Sean Penn,1,Edward Welsh EM 1st Sgt,Terrence Malick,Drama,Based on Fiction Book/Short Story,Dramatization,Live Action,0,1998-12-23
The Three Musketeers 3D,20377913,90000000,Logan Lerman,1,D'Artagnan,Paul W.S. Anderson,Adventure,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2011-10-21
The Three Musketeers 3D,20377913,90000000,Milla Jovovich,2,Milady de Winter,Paul W.S. Anderson,Adventure,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2011-10-21
The Three Musketeers 3D,20377913,90000000,Matthew MacFadyen,3,Athos,Paul W.S. Anderson,Adventure,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,2011-10-21
The Three Stooges,44338224,30000000,Will Sasso,2,Curly,Peter Farrelly,Comedy,Remake,Contemporary Fiction,Live Action,0,2012-04-13
The Three Stooges,44338224,30000000,Chris Diamantopoulos,3,Moe,Peter Farrelly,Comedy,Remake,Contemporary Fiction,Live Action,0,2012-04-13
The Three Stooges,44338224,30000000,Sean Hayes,1,Larry,Peter Farrelly,Comedy,Remake,Contemporary Fiction,Live Action,0,2012-04-13
The Time Traveler's Wife,63414846,39000000,Rachel McAdams,1,Clare,Robert Schwentke,Drama,Based on Fiction Book/Short Story,Science Fiction,Live Action,0,2009-08-14
The Time Traveler's Wife,63414846,39000000,Eric Bana,2,Henry,Robert Schwentke,Drama,Based on Fiction Book/Short Story,Science Fiction,Live Action,0,2009-08-14
The Time Traveler's Wife,63414846,39000000,Arliss Howard,3,Richard DeTamble,Robert Schwentke,Drama,Based on Fiction Book/Short Story,Science Fiction,Live Action,0,2009-08-14
The To Do List,3491669,1500000,Bill Hader,3,Willy,Maggie Carey,Comedy,Original Screenplay,Historical Fiction,Live Action,0,2013-07-26
The To Do List,3491669,1500000,Johnny Simmons,2,Cameron,Maggie Carey,Comedy,Original Screenplay,Historical Fiction,Live Action,0,2013-07-26
The To Do List,3491669,1500000,Aubrey Plaza,1,Brandy Klark,Maggie Carey,Comedy,Original Screenplay,Historical Fiction,Live Action,0,2013-07-26
The Tooth Fairy,60022256,48000000,Julie Andrews,3,Lily,Michael Lembeck,Comedy,Original Screenplay,Fantasy,Live Action,0,2010-01-22
The Tooth Fairy,60022256,48000000,Dwayne Johnson,1,Derek Thompson / Tooth Fair,Michael Lembeck,Comedy,Original Screenplay,Fantasy,Live Action,0,2010-01-22
The Tooth Fairy,60022256,48000000,Ashley Judd,2,Carly,Michael Lembeck,Comedy,Original Screenplay,Fantasy,Live Action,0,2010-01-22
The Town,92186262,37000000,Ben Affleck,1,Doug McRay,Ben Affleck,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2010-09-17
The Town,92186262,37000000,Rebecca Hall,2,Claire Kessey,Ben Affleck,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2010-09-17
The Town,92186262,37000000,Jon Hamm,3,FBI S.A. Adam Frawley,Ben Affleck,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2010-09-17
The Tree of Life ,13305665,35000000,Brad Pitt,1,Mr. O'Brien,Terrence Malick,Drama,Original Screenplay,Historical Fiction,Live Action,0,2011-05-27
The Tree of Life ,13305665,35000000,Sean Penn,2,Jack,Terrence Malick,Drama,Original Screenplay,Historical Fiction,Live Action,0,2011-05-27
The Tree of Life ,13305665,35000000,Jessica Chastain,3,Mrs. O'Brien,Terrence Malick,Drama,Original Screenplay,Historical Fiction,Live Action,0,2011-05-27
The Twilight Saga: Breaking Dawn Part 1,281287133,127500000,Kristen Stewart,1,Bella Swan,Bill Condon,Drama,Based on Fiction Book/Short Story,Fantasy,Live Action,1,2011-11-18
The Twilight Saga: Breaking Dawn Part 1,281287133,127500000,Robert Pattinson,2,Edward Cullen,Bill Condon,Drama,Based on Fiction Book/Short Story,Fantasy,Live Action,1,2011-11-18
The Twilight Saga: Breaking Dawn Part 1,281287133,127500000,Taylor Lautner,3,Jacob Black,Bill Condon,Drama,Based on Fiction Book/Short Story,Fantasy,Live Action,1,2011-11-18
The Twilight Saga: Breaking Dawn Part 2,292324737,136200000,Kristen Stewart,1,Bella Swan,Bill Condon,Drama,Based on Fiction Book/Short Story,Fantasy,Live Action,1,2012-11-16
The Twilight Saga: Breaking Dawn Part 2,292324737,136200000,Robert Pattinson,2,Edward Cullen,Bill Condon,Drama,Based on Fiction Book/Short Story,Fantasy,Live Action,1,2012-11-16
The Twilight Saga: Breaking Dawn Part 2,292324737,136200000,Taylor Lautner,3,Jacob Black,Bill Condon,Drama,Based on Fiction Book/Short Story,Fantasy,Live Action,1,2012-11-16
The Twilight Saga: Eclipse,300531751,68000000,Xavier Samuel,1,Riley,David Slade,Drama,Based on Fiction Book/Short Story,Fantasy,Live Action,1,2010-06-30
The Twilight Saga: Eclipse,300531751,68000000,Robert Pattinson,3,Edward Cullen,David Slade,Drama,Based on Fiction Book/Short Story,Fantasy,Live Action,1,2010-06-30
The Twilight Saga: Eclipse,300531751,68000000,Kristen Stewart,2,Isabella Swan,David Slade,Drama,Based on Fiction Book/Short Story,Fantasy,Live Action,1,2010-06-30
The Ugly Truth,88915214,38000000,Katherine Heigl,1,Abby Richter,Robert Luketic,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2009-07-24
The Ugly Truth,88915214,38000000,Gerard Butler,2,Mike Chadway,Robert Luketic,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2009-07-24
The Ugly Truth,88915214,38000000,Cheryl Hines,3,Georgia,Robert Luketic,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2009-07-24
The Village,114197520,71682975,Joaquin Phoenix,1,Lucius Hunt,M. Night Shyamalan,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2004-07-30
The Village,114197520,71682975,Bryce Dallas Howard,2,Ivy Walker,M. Night Shyamalan,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2004-07-30
The Village,114197520,71682975,Adrien Brody,3,Noah Percy,M. Night Shyamalan,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2004-07-30
The Virginity Hit,636706,2000000,Matt Bennett,1,Matt,Will Ferrell,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2010-09-24
The Virginity Hit,636706,2000000,Zack Pearlman,2,,Will Ferrell,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2010-09-24
The War of the Worlds,234280354,132000000,Miranda Otto,3,Mary Ann Ferrier,Steven Spielberg,Action,Remake,,Animation/Live Action,0,2005-06-29
The War of the Worlds,234280354,132000000,Tom Cruise,1,Ray Ferier,Steven Spielberg,Action,Remake,,Animation/Live Action,0,2005-06-29
The War of the Worlds,234280354,132000000,Dakota Fanning,2,Rachel Ferrier,Steven Spielberg,Action,Remake,,Animation/Live Action,0,2005-06-29
The Warrior's Way,5666340,42000000,Geoffrey Rush,1,Ron,Sngmoo Lee,Western,Original Screenplay,Historical Fiction,Live Action,0,2010-12-03
